"cowcode"	"year"	"region"	"income"
840	1980	"South-Eastern Asia"	"0"
850	1980	"South-Eastern Asia"	"0"
630	1980	"Southern Asia"	"1"
700	1980	"Southern Asia"	"0"
750	1980	"Southern Asia"	"0"
760	1980	"Southern Asia"	"0"
770	1980	"Southern Asia"	"0"
780	1980	"Southern Asia"	"0"
790	1980	"Southern Asia"	"0"
230	1980	"Southern Europe"	"2"
232	1980	"Southern Europe"	"0"
235	1980	"Southern Europe"	"1"
331	1980	"Southern Europe"	"0"
339	1980	"Southern Europe"	"0"
350	1980	"Southern Europe"	"2"
450	1980	"Western Africa"	"0"
640	1980	"Western Asia"	"1"
645	1980	"Western Asia"	"1"
652	1980	"Western Asia"	"0"
660	1980	"Western Asia"	"0"
663	1980	"Western Asia"	"1"
679	1980	"Western Asia"	"0"
698	1980	"Western Asia"	"1"
221	1980	"Western Europe"	"0"
223	1980	"Western Europe"	"0"
900	1980	"Australia and New Zealand"	"2"
920	1980	"Australia and New Zealand"	"2"
40	1980	"Caribbean"	"1"
290	1980	"Eastern Europe"	"1"
310	1980	"Eastern Europe"	"1"
355	1980	"Eastern Europe"	"1"
260	1980	"No Region"	"2"
2	1980	"Northern America"	"2"
20	1980	"Northern America"	"2"
200	1980	"Northern Europe"	"2"
205	1980	"Northern Europe"	"1"
375	1980	"Northern Europe"	"2"
380	1980	"Northern Europe"	"2"
385	1980	"Northern Europe"	"2"
390	1980	"Northern Europe"	"2"
395	1980	"Northern Europe"	"2"
101	1980	"South America"	"1"
160	1980	"South America"	"1"
165	1980	"South America"	"1"
560	1980	"Southern Africa"	"1"
325	1980	"Southern Europe"	"2"
666	1980	"Western Asia"	"2"
670	1980	"Western Asia"	"2"
210	1980	"Western Europe"	"2"
211	1980	"Western Europe"	"2"
212	1980	"Western Europe"	"2"
220	1980	"Western Europe"	"2"
225	1980	"Western Europe"	"2"
305	1980	"Western Europe"	"2"
620	1980	"Northern Africa"	"1"
811	1980	"South-Eastern Asia"	"0"
818	1980	"No Region"	"0"
812	1980	"South-Eastern Asia"	"0"
600	1980	"Northern Africa"	"0"
616	1980	"Northern Africa"	"1"
625	1980	"Northern Africa"	"0"
820	1980	"South-Eastern Asia"	"1"
452	1980	"Western Africa"	"0"
438	1980	"Western Africa"	"0"
520	1980	"Eastern Africa"	"0"
580	1980	"Eastern Africa"	"0"
471	1980	"Middle Africa"	"0"
481	1980	"Middle Africa"	"1"
482	1980	"Middle Africa"	"0"
483	1980	"Middle Africa"	"0"
484	1980	"Middle Africa"	"0"
490	1980	"Middle Africa"	"0"
432	1980	"Western Africa"	"0"
433	1980	"Western Africa"	"0"
434	1980	"Western Africa"	"0"
435	1980	"Western Africa"	"0"
436	1980	"Western Africa"	"0"
437	1980	"Western Africa"	"0"
439	1980	"Western Africa"	"0"
461	1980	"Western Africa"	"0"
475	1980	"Western Africa"	"0"
352	1980	"Western Asia"	"1"
510	1980	"Eastern Africa"	"0"
451	1980	"Western Africa"	"0"
690	1980	"Western Asia"	"2"
51	1980	"Caribbean"	"0"
500	1980	"Eastern Africa"	"0"
516	1980	"Eastern Africa"	"0"
517	1980	"Eastern Africa"	"0"
615	1980	"Northern Africa"	"1"
990	1980	"Polynesia"	"0"
52	1980	"Caribbean"	"1"
501	1980	"Eastern Africa"	"0"
551	1980	"Eastern Africa"	"0"
553	1980	"Eastern Africa"	"0"
338	1980	"Southern Europe"	"1"
552	1980	"Eastern Africa"	"0"
830	1980	"South-Eastern Asia"	"2"
781	1980	"Southern Asia"	"0"
420	1980	"Western Africa"	"0"
110	1980	"South America"	"0"
570	1980	"Southern Africa"	"0"
571	1980	"Southern Africa"	"0"
53	1980	"Caribbean"	"1"
572	1980	"Southern Africa"	"1"
590	1980	"Eastern Africa"	"1"
411	1980	"Middle Africa"	"0"
950	1980	"Melanesia"	"1"
955	1980	"Polynesia"	"0"
771	1980	"Southern Asia"	"0"
692	1980	"Western Asia"	"2"
694	1980	"Western Asia"	"2"
696	1980	"Western Asia"	"2"
31	1980	"Caribbean"	"2"
55	1980	"Caribbean"	"0"
404	1980	"Western Africa"	"0"
541	1980	"Eastern Africa"	"0"
581	1980	"Eastern Africa"	"0"
910	1980	"Melanesia"	"0"
403	1980	"Middle Africa"	"0"
540	1980	"Middle Africa"	"0"
115	1980	"South America"	"1"
402	1980	"Western Africa"	"0"
591	1980	"Eastern Africa"	"0"
522	1980	"Eastern Africa"	"0"
54	1980	"Caribbean"	"0"
940	1980	"Melanesia"	"0"
56	1980	"Caribbean"	"0"
57	1980	"Caribbean"	"0"
946	1980	"Micronesia"	"0"
935	1980	"Melanesia"	"0"
58	1980	"Caribbean"	NA
80	1980	"Central America"	NA
60	1980	"Caribbean"	NA
835	1980	"South-Eastern Asia"	NA
983	1980	"Micronesia"	NA
987	1980	"Micronesia"	NA
565	1980	"Southern Africa"	NA
702	1980	"Central Asia"	NA
703	1980	"Central Asia"	NA
704	1980	"Central Asia"	NA
359	1980	"Eastern Europe"	NA
343	1980	"Southern Europe"	NA
371	1980	"Western Asia"	NA
373	1980	"Western Asia"	NA
701	1980	"Central Asia"	NA
705	1980	"Central Asia"	NA
369	1980	"Eastern Europe"	NA
370	1980	"Eastern Europe"	NA
366	1980	"Northern Europe"	NA
367	1980	"Northern Europe"	NA
368	1980	"Northern Europe"	NA
372	1980	"Western Asia"	NA
346	1980	"Southern Europe"	NA
344	1980	"Southern Europe"	NA
349	1980	"Southern Europe"	NA
531	1980	"Eastern Africa"	NA
316	1980	"Eastern Europe"	NA
317	1980	"Eastern Europe"	NA
986	1980	"Micronesia"	NA
41	1981	"Caribbean"	"0"
42	1981	"Caribbean"	"0"
70	1981	"Central America"	"1"
90	1981	"Central America"	"1"
91	1981	"Central America"	"0"
92	1981	"Central America"	"1"
93	1981	"Central America"	"0"
94	1981	"Central America"	"1"
95	1981	"Central America"	"1"
530	1981	"Eastern Africa"	"0"
710	1981	"Eastern Asia"	"0"
712	1981	"Eastern Asia"	"0"
731	1981	"Eastern Asia"	"0"
732	1981	"Eastern Asia"	"1"
740	1981	"Eastern Asia"	"2"
360	1981	"Eastern Europe"	"0"
365	1981	"Eastern Europe"	"1"
265	1981	"No Region"	"0"
315	1981	"No Region"	"1"
345	1981	"No Region"	"1"
713	1981	"No Region"	"0"
651	1981	"Northern Africa"	"0"
100	1981	"South America"	"1"
130	1981	"South America"	"1"
135	1981	"South America"	"1"
140	1981	"South America"	"1"
145	1981	"South America"	"0"
150	1981	"South America"	"1"
155	1981	"South America"	"1"
775	1981	"South-Eastern Asia"	"0"
800	1981	"South-Eastern Asia"	"0"
840	1981	"South-Eastern Asia"	"0"
850	1981	"South-Eastern Asia"	"0"
630	1981	"Southern Asia"	"1"
700	1981	"Southern Asia"	"0"
750	1981	"Southern Asia"	"0"
760	1981	"Southern Asia"	"0"
770	1981	"Southern Asia"	"0"
780	1981	"Southern Asia"	"0"
790	1981	"Southern Asia"	"0"
230	1981	"Southern Europe"	"2"
232	1981	"Southern Europe"	"0"
235	1981	"Southern Europe"	"1"
331	1981	"Southern Europe"	"0"
339	1981	"Southern Europe"	"0"
350	1981	"Southern Europe"	"2"
450	1981	"Western Africa"	"0"
640	1981	"Western Asia"	"1"
645	1981	"Western Asia"	"1"
652	1981	"Western Asia"	"0"
660	1981	"Western Asia"	"0"
663	1981	"Western Asia"	"1"
679	1981	"Western Asia"	"0"
698	1981	"Western Asia"	"1"
221	1981	"Western Europe"	"0"
223	1981	"Western Europe"	"0"
900	1981	"Australia and New Zealand"	"2"
920	1981	"Australia and New Zealand"	"2"
40	1981	"Caribbean"	"1"
290	1981	"Eastern Europe"	"1"
310	1981	"Eastern Europe"	"1"
355	1981	"Eastern Europe"	"1"
260	1981	"No Region"	"2"
2	1981	"Northern America"	"2"
20	1981	"Northern America"	"2"
200	1981	"Northern Europe"	"2"
205	1981	"Northern Europe"	"1"
375	1981	"Northern Europe"	"2"
380	1981	"Northern Europe"	"2"
385	1981	"Northern Europe"	"2"
390	1981	"Northern Europe"	"2"
395	1981	"Northern Europe"	"2"
101	1981	"South America"	"1"
160	1981	"South America"	"1"
165	1981	"South America"	"1"
560	1981	"Southern Africa"	"1"
325	1981	"Southern Europe"	"2"
666	1981	"Western Asia"	"2"
670	1981	"Western Asia"	"2"
210	1981	"Western Europe"	"2"
211	1981	"Western Europe"	"2"
212	1981	"Western Europe"	"2"
220	1981	"Western Europe"	"2"
225	1981	"Western Europe"	"2"
305	1981	"Western Europe"	"2"
620	1981	"Northern Africa"	"1"
811	1981	"South-Eastern Asia"	"0"
818	1981	"No Region"	"0"
812	1981	"South-Eastern Asia"	"0"
600	1981	"Northern Africa"	"0"
616	1981	"Northern Africa"	"1"
625	1981	"Northern Africa"	"0"
820	1981	"South-Eastern Asia"	"1"
452	1981	"Western Africa"	"0"
438	1981	"Western Africa"	"0"
520	1981	"Eastern Africa"	"0"
580	1981	"Eastern Africa"	"0"
471	1981	"Middle Africa"	"0"
481	1981	"Middle Africa"	"1"
482	1981	"Middle Africa"	"0"
483	1981	"Middle Africa"	"0"
484	1981	"Middle Africa"	"0"
490	1981	"Middle Africa"	"0"
432	1981	"Western Africa"	"0"
433	1981	"Western Africa"	"0"
434	1981	"Western Africa"	"0"
435	1981	"Western Africa"	"0"
436	1981	"Western Africa"	"0"
437	1981	"Western Africa"	"0"
439	1981	"Western Africa"	"0"
461	1981	"Western Africa"	"0"
475	1981	"Western Africa"	"0"
352	1981	"Western Asia"	"1"
510	1981	"Eastern Africa"	"0"
451	1981	"Western Africa"	"0"
690	1981	"Western Asia"	"2"
51	1981	"Caribbean"	"0"
500	1981	"Eastern Africa"	"0"
516	1981	"Eastern Africa"	"0"
517	1981	"Eastern Africa"	"0"
615	1981	"Northern Africa"	"1"
990	1981	"Polynesia"	"0"
52	1981	"Caribbean"	"1"
501	1981	"Eastern Africa"	"0"
551	1981	"Eastern Africa"	"0"
553	1981	"Eastern Africa"	"0"
338	1981	"Southern Europe"	"1"
552	1981	"Eastern Africa"	"0"
830	1981	"South-Eastern Asia"	"2"
781	1981	"Southern Asia"	"0"
420	1981	"Western Africa"	"0"
110	1981	"South America"	"0"
570	1981	"Southern Africa"	"0"
571	1981	"Southern Africa"	"1"
53	1981	"Caribbean"	"1"
572	1981	"Southern Africa"	"1"
590	1981	"Eastern Africa"	"1"
411	1981	"Middle Africa"	"0"
950	1981	"Melanesia"	"1"
955	1981	"Polynesia"	"0"
771	1981	"Southern Asia"	"0"
692	1981	"Western Asia"	"2"
694	1981	"Western Asia"	"2"
696	1981	"Western Asia"	"2"
31	1981	"Caribbean"	"2"
55	1981	"Caribbean"	"0"
404	1981	"Western Africa"	"0"
541	1981	"Eastern Africa"	"0"
581	1981	"Eastern Africa"	"0"
910	1981	"Melanesia"	"0"
403	1981	"Middle Africa"	"0"
540	1981	"Middle Africa"	"0"
115	1981	"South America"	"1"
402	1981	"Western Africa"	"0"
591	1981	"Eastern Africa"	"0"
522	1981	"Eastern Africa"	"0"
54	1981	"Caribbean"	"0"
940	1981	"Melanesia"	"0"
56	1981	"Caribbean"	"0"
57	1981	"Caribbean"	"0"
946	1981	"Micronesia"	"0"
935	1981	"Melanesia"	"0"
58	1981	"Caribbean"	"0"
80	1981	"Central America"	"1"
60	1981	"Caribbean"	NA
835	1981	"South-Eastern Asia"	NA
983	1981	"Micronesia"	NA
987	1981	"Micronesia"	NA
565	1981	"Southern Africa"	NA
702	1981	"Central Asia"	NA
703	1981	"Central Asia"	NA
704	1981	"Central Asia"	NA
359	1981	"Eastern Europe"	NA
343	1981	"Southern Europe"	NA
371	1981	"Western Asia"	NA
373	1981	"Western Asia"	NA
701	1981	"Central Asia"	NA
705	1981	"Central Asia"	NA
369	1981	"Eastern Europe"	NA
370	1981	"Eastern Europe"	NA
366	1981	"Northern Europe"	NA
367	1981	"Northern Europe"	NA
368	1981	"Northern Europe"	NA
372	1981	"Western Asia"	NA
346	1981	"Southern Europe"	NA
344	1981	"Southern Europe"	NA
349	1981	"Southern Europe"	NA
531	1981	"Eastern Africa"	NA
316	1981	"Eastern Europe"	NA
317	1981	"Eastern Europe"	NA
986	1981	"Micronesia"	NA
41	1982	"Caribbean"	"0"
42	1982	"Caribbean"	"0"
70	1982	"Central America"	"1"
90	1982	"Central America"	"1"
91	1982	"Central America"	"0"
92	1982	"Central America"	"0"
93	1982	"Central America"	"0"
94	1982	"Central America"	"1"
95	1982	"Central America"	"1"
530	1982	"Eastern Africa"	"0"
710	1982	"Eastern Asia"	"0"
712	1982	"Eastern Asia"	"0"
731	1982	"Eastern Asia"	"0"
732	1982	"Eastern Asia"	"1"
740	1982	"Eastern Asia"	"2"
360	1982	"Eastern Europe"	"0"
365	1982	"Eastern Europe"	"1"
265	1982	"No Region"	"0"
315	1982	"No Region"	"1"
345	1982	"No Region"	"1"
713	1982	"No Region"	"0"
651	1982	"Northern Africa"	"0"
100	1982	"South America"	"1"
130	1982	"South America"	"1"
135	1982	"South America"	"1"
140	1982	"South America"	"1"
145	1982	"South America"	"0"
150	1982	"South America"	"1"
155	1982	"South America"	"1"
775	1982	"South-Eastern Asia"	"0"
800	1982	"South-Eastern Asia"	"0"
840	1982	"South-Eastern Asia"	"0"
850	1982	"South-Eastern Asia"	"0"
630	1982	"Southern Asia"	"1"
700	1982	"Southern Asia"	"0"
750	1982	"Southern Asia"	"0"
760	1982	"Southern Asia"	"0"
770	1982	"Southern Asia"	"0"
780	1982	"Southern Asia"	"0"
790	1982	"Southern Asia"	"0"
230	1982	"Southern Europe"	"2"
232	1982	"Southern Europe"	"0"
235	1982	"Southern Europe"	"1"
331	1982	"Southern Europe"	"0"
339	1982	"Southern Europe"	"0"
350	1982	"Southern Europe"	"2"
450	1982	"Western Africa"	"0"
640	1982	"Western Asia"	"1"
645	1982	"Western Asia"	"1"
652	1982	"Western Asia"	"1"
660	1982	"Western Asia"	"0"
663	1982	"Western Asia"	"1"
679	1982	"Western Asia"	"0"
698	1982	"Western Asia"	"1"
221	1982	"Western Europe"	"0"
223	1982	"Western Europe"	"0"
900	1982	"Australia and New Zealand"	"2"
920	1982	"Australia and New Zealand"	"2"
40	1982	"Caribbean"	"1"
290	1982	"Eastern Europe"	"1"
310	1982	"Eastern Europe"	"1"
355	1982	"Eastern Europe"	"1"
260	1982	"No Region"	"2"
2	1982	"Northern America"	"2"
20	1982	"Northern America"	"2"
200	1982	"Northern Europe"	"2"
205	1982	"Northern Europe"	"1"
375	1982	"Northern Europe"	"2"
380	1982	"Northern Europe"	"2"
385	1982	"Northern Europe"	"2"
390	1982	"Northern Europe"	"2"
395	1982	"Northern Europe"	"2"
101	1982	"South America"	"1"
160	1982	"South America"	"1"
165	1982	"South America"	"1"
560	1982	"Southern Africa"	"1"
325	1982	"Southern Europe"	"2"
666	1982	"Western Asia"	"2"
670	1982	"Western Asia"	"2"
210	1982	"Western Europe"	"2"
211	1982	"Western Europe"	"2"
212	1982	"Western Europe"	"2"
220	1982	"Western Europe"	"2"
225	1982	"Western Europe"	"2"
305	1982	"Western Europe"	"2"
620	1982	"Northern Africa"	"1"
811	1982	"South-Eastern Asia"	"0"
818	1982	"No Region"	"0"
812	1982	"South-Eastern Asia"	"0"
600	1982	"Northern Africa"	"0"
616	1982	"Northern Africa"	"1"
625	1982	"Northern Africa"	"0"
820	1982	"South-Eastern Asia"	"1"
452	1982	"Western Africa"	"0"
438	1982	"Western Africa"	"0"
520	1982	"Eastern Africa"	"0"
580	1982	"Eastern Africa"	"0"
471	1982	"Middle Africa"	"0"
481	1982	"Middle Africa"	"1"
482	1982	"Middle Africa"	"0"
483	1982	"Middle Africa"	"0"
484	1982	"Middle Africa"	"0"
490	1982	"Middle Africa"	"0"
432	1982	"Western Africa"	"0"
433	1982	"Western Africa"	"0"
434	1982	"Western Africa"	"0"
435	1982	"Western Africa"	"0"
436	1982	"Western Africa"	"0"
437	1982	"Western Africa"	"0"
439	1982	"Western Africa"	"0"
461	1982	"Western Africa"	"0"
475	1982	"Western Africa"	"0"
352	1982	"Western Asia"	"1"
510	1982	"Eastern Africa"	"0"
451	1982	"Western Africa"	"0"
690	1982	"Western Asia"	"2"
51	1982	"Caribbean"	"0"
500	1982	"Eastern Africa"	"0"
516	1982	"Eastern Africa"	"0"
517	1982	"Eastern Africa"	"0"
615	1982	"Northern Africa"	"1"
990	1982	"Polynesia"	"0"
52	1982	"Caribbean"	"1"
501	1982	"Eastern Africa"	"0"
551	1982	"Eastern Africa"	"0"
553	1982	"Eastern Africa"	"0"
338	1982	"Southern Europe"	"1"
552	1982	"Eastern Africa"	"0"
830	1982	"South-Eastern Asia"	"2"
781	1982	"Southern Asia"	"0"
420	1982	"Western Africa"	"0"
110	1982	"South America"	"0"
570	1982	"Southern Africa"	"0"
571	1982	"Southern Africa"	"0"
53	1982	"Caribbean"	"1"
572	1982	"Southern Africa"	"1"
590	1982	"Eastern Africa"	"1"
411	1982	"Middle Africa"	"0"
950	1982	"Melanesia"	"1"
955	1982	"Polynesia"	"0"
771	1982	"Southern Asia"	"0"
692	1982	"Western Asia"	"2"
694	1982	"Western Asia"	"2"
696	1982	"Western Asia"	"2"
31	1982	"Caribbean"	"2"
55	1982	"Caribbean"	"0"
404	1982	"Western Africa"	"0"
541	1982	"Eastern Africa"	"0"
581	1982	"Eastern Africa"	"0"
910	1982	"Melanesia"	"0"
403	1982	"Middle Africa"	"0"
540	1982	"Middle Africa"	"0"
115	1982	"South America"	"1"
402	1982	"Western Africa"	"0"
591	1982	"Eastern Africa"	"0"
522	1982	"Eastern Africa"	"0"
54	1982	"Caribbean"	"0"
940	1982	"Melanesia"	"0"
56	1982	"Caribbean"	"0"
57	1982	"Caribbean"	"0"
946	1982	"Micronesia"	"0"
935	1982	"Melanesia"	"0"
58	1982	"Caribbean"	"0"
80	1982	"Central America"	"1"
60	1982	"Caribbean"	NA
835	1982	"South-Eastern Asia"	NA
983	1982	"Micronesia"	NA
987	1982	"Micronesia"	NA
565	1982	"Southern Africa"	NA
702	1982	"Central Asia"	NA
703	1982	"Central Asia"	NA
704	1982	"Central Asia"	NA
359	1982	"Eastern Europe"	NA
343	1982	"Southern Europe"	NA
371	1982	"Western Asia"	NA
373	1982	"Western Asia"	NA
701	1982	"Central Asia"	NA
705	1982	"Central Asia"	NA
369	1982	"Eastern Europe"	NA
370	1982	"Eastern Europe"	NA
366	1982	"Northern Europe"	NA
367	1982	"Northern Europe"	NA
368	1982	"Northern Europe"	NA
372	1982	"Western Asia"	NA
346	1982	"Southern Europe"	NA
344	1982	"Southern Europe"	NA
349	1982	"Southern Europe"	NA
531	1982	"Eastern Africa"	NA
316	1982	"Eastern Europe"	NA
317	1982	"Eastern Europe"	NA
986	1982	"Micronesia"	NA
41	1983	"Caribbean"	"0"
42	1983	"Caribbean"	"0"
70	1983	"Central America"	"1"
90	1983	"Central America"	"1"
91	1983	"Central America"	"0"
92	1983	"Central America"	"0"
93	1983	"Central America"	"0"
94	1983	"Central America"	"1"
95	1983	"Central America"	"1"
530	1983	"Eastern Africa"	"0"
710	1983	"Eastern Asia"	"0"
712	1983	"Eastern Asia"	"0"
731	1983	"Eastern Asia"	"0"
732	1983	"Eastern Asia"	"1"
740	1983	"Eastern Asia"	"2"
360	1983	"Eastern Europe"	"1"
365	1983	"Eastern Europe"	"1"
265	1983	"No Region"	"0"
315	1983	"No Region"	"1"
345	1983	"No Region"	"1"
713	1983	"No Region"	"0"
651	1983	"Northern Africa"	"0"
100	1983	"South America"	"1"
130	1983	"South America"	"1"
135	1983	"South America"	"1"
140	1983	"South America"	"1"
145	1983	"South America"	"0"
150	1983	"South America"	"1"
155	1983	"South America"	"1"
775	1983	"South-Eastern Asia"	"0"
800	1983	"South-Eastern Asia"	"0"
840	1983	"South-Eastern Asia"	"0"
850	1983	"South-Eastern Asia"	"0"
630	1983	"Southern Asia"	"1"
700	1983	"Southern Asia"	"0"
750	1983	"Southern Asia"	"0"
760	1983	"Southern Asia"	"0"
770	1983	"Southern Asia"	"0"
780	1983	"Southern Asia"	"0"
790	1983	"Southern Asia"	"0"
230	1983	"Southern Europe"	"2"
232	1983	"Southern Europe"	"0"
235	1983	"Southern Europe"	"1"
331	1983	"Southern Europe"	"0"
339	1983	"Southern Europe"	"0"
350	1983	"Southern Europe"	"1"
450	1983	"Western Africa"	"0"
640	1983	"Western Asia"	"1"
645	1983	"Western Asia"	"1"
652	1983	"Western Asia"	"1"
660	1983	"Western Asia"	"0"
663	1983	"Western Asia"	"1"
679	1983	"Western Asia"	"0"
698	1983	"Western Asia"	"1"
221	1983	"Western Europe"	"0"
223	1983	"Western Europe"	"0"
900	1983	"Australia and New Zealand"	"2"
920	1983	"Australia and New Zealand"	"2"
40	1983	"Caribbean"	"1"
290	1983	"Eastern Europe"	"1"
310	1983	"Eastern Europe"	"1"
355	1983	"Eastern Europe"	"1"
260	1983	"No Region"	"2"
2	1983	"Northern America"	"2"
20	1983	"Northern America"	"2"
200	1983	"Northern Europe"	"2"
205	1983	"Northern Europe"	"1"
375	1983	"Northern Europe"	"2"
380	1983	"Northern Europe"	"2"
385	1983	"Northern Europe"	"2"
390	1983	"Northern Europe"	"2"
395	1983	"Northern Europe"	"2"
101	1983	"South America"	"1"
160	1983	"South America"	"1"
165	1983	"South America"	"1"
560	1983	"Southern Africa"	"1"
325	1983	"Southern Europe"	"2"
666	1983	"Western Asia"	"2"
670	1983	"Western Asia"	"2"
210	1983	"Western Europe"	"2"
211	1983	"Western Europe"	"2"
212	1983	"Western Europe"	"2"
220	1983	"Western Europe"	"2"
225	1983	"Western Europe"	"2"
305	1983	"Western Europe"	"2"
620	1983	"Northern Africa"	"1"
811	1983	"South-Eastern Asia"	"0"
818	1983	"No Region"	"0"
812	1983	"South-Eastern Asia"	"0"
600	1983	"Northern Africa"	"0"
616	1983	"Northern Africa"	"1"
625	1983	"Northern Africa"	"0"
820	1983	"South-Eastern Asia"	"1"
452	1983	"Western Africa"	"0"
438	1983	"Western Africa"	"0"
520	1983	"Eastern Africa"	"0"
580	1983	"Eastern Africa"	"0"
471	1983	"Middle Africa"	"0"
481	1983	"Middle Africa"	"1"
482	1983	"Middle Africa"	"0"
483	1983	"Middle Africa"	"0"
484	1983	"Middle Africa"	"0"
490	1983	"Middle Africa"	"0"
432	1983	"Western Africa"	"0"
433	1983	"Western Africa"	"0"
434	1983	"Western Africa"	"0"
435	1983	"Western Africa"	"0"
436	1983	"Western Africa"	"0"
437	1983	"Western Africa"	"0"
439	1983	"Western Africa"	"0"
461	1983	"Western Africa"	"0"
475	1983	"Western Africa"	"0"
352	1983	"Western Asia"	"1"
510	1983	"Eastern Africa"	"0"
451	1983	"Western Africa"	"0"
690	1983	"Western Asia"	"2"
51	1983	"Caribbean"	"0"
500	1983	"Eastern Africa"	"0"
516	1983	"Eastern Africa"	"0"
517	1983	"Eastern Africa"	"0"
615	1983	"Northern Africa"	"1"
990	1983	"Polynesia"	"0"
52	1983	"Caribbean"	"1"
501	1983	"Eastern Africa"	"0"
551	1983	"Eastern Africa"	"0"
553	1983	"Eastern Africa"	"0"
338	1983	"Southern Europe"	"1"
552	1983	"Eastern Africa"	"0"
830	1983	"South-Eastern Asia"	"2"
781	1983	"Southern Asia"	"0"
420	1983	"Western Africa"	"0"
110	1983	"South America"	"0"
570	1983	"Southern Africa"	"0"
571	1983	"Southern Africa"	"1"
53	1983	"Caribbean"	"1"
572	1983	"Southern Africa"	"0"
590	1983	"Eastern Africa"	"1"
411	1983	"Middle Africa"	"0"
950	1983	"Melanesia"	"1"
955	1983	"Polynesia"	"0"
771	1983	"Southern Asia"	"0"
692	1983	"Western Asia"	"2"
694	1983	"Western Asia"	"2"
696	1983	"Western Asia"	"2"
31	1983	"Caribbean"	"2"
55	1983	"Caribbean"	"0"
404	1983	"Western Africa"	"0"
541	1983	"Eastern Africa"	"0"
581	1983	"Eastern Africa"	"0"
910	1983	"Melanesia"	"0"
403	1983	"Middle Africa"	"0"
540	1983	"Middle Africa"	"0"
115	1983	"South America"	"1"
402	1983	"Western Africa"	"0"
591	1983	"Eastern Africa"	"0"
522	1983	"Eastern Africa"	"0"
54	1983	"Caribbean"	"0"
940	1983	"Melanesia"	"0"
56	1983	"Caribbean"	"0"
57	1983	"Caribbean"	"0"
946	1983	"Micronesia"	"0"
935	1983	"Melanesia"	"0"
58	1983	"Caribbean"	"0"
80	1983	"Central America"	"1"
60	1983	"Caribbean"	"0"
835	1983	"South-Eastern Asia"	NA
983	1983	"Micronesia"	NA
987	1983	"Micronesia"	NA
565	1983	"Southern Africa"	NA
702	1983	"Central Asia"	NA
703	1983	"Central Asia"	NA
704	1983	"Central Asia"	NA
359	1983	"Eastern Europe"	NA
343	1983	"Southern Europe"	NA
371	1983	"Western Asia"	NA
373	1983	"Western Asia"	NA
701	1983	"Central Asia"	NA
705	1983	"Central Asia"	NA
369	1983	"Eastern Europe"	NA
370	1983	"Eastern Europe"	NA
366	1983	"Northern Europe"	NA
367	1983	"Northern Europe"	NA
368	1983	"Northern Europe"	NA
372	1983	"Western Asia"	NA
346	1983	"Southern Europe"	NA
344	1983	"Southern Europe"	NA
349	1983	"Southern Europe"	NA
531	1983	"Eastern Africa"	NA
316	1983	"Eastern Europe"	NA
317	1983	"Eastern Europe"	NA
986	1983	"Micronesia"	NA
41	1984	"Caribbean"	"0"
42	1984	"Caribbean"	"0"
70	1984	"Central America"	"1"
90	1984	"Central America"	"1"
91	1984	"Central America"	"0"
92	1984	"Central America"	"0"
